"phylum","order","family","genus","species","num_occurrences","elevation_median","elevation_mad","TRI_median","annual_temp","diurnal_temp_range_median","temp_seasonality","temp_driest_quarter","temp_coldest_quarter","annual_precip","precip_driest_quarter","precip_seasonality","evapotranspiration","evaporation","transpiration","interception","aridity_index","range_size","growth_form"
"Tracheophyta","Apiales","Apiaceae","Foeniculum","Foeniculum vulgare",523,549.165344238281,329.593544714355,51.7980379180032,18.9294975627941,15.6645577351221,280.361805826442,22.8766456282836,15.2530380609518,484.152490289984,5.84120762185232,84.3726770003697,338.245727539072,62.5083007812293,258.3212890625,1.23104000091369,1.43136320985476,8437.69709370924,"Perennial Herbaceous"
"Tracheophyta","Apiales","Apiaceae","Pimpinella","Pimpinella cumbrae",60,2143.943359375,170.614466162109,80.6743149565328,12.0075045232021,19.4460739526259,311.338805544631,14.244706686489,8.67401557589757,411.109051546565,1.67318525279248,106.460719463201,205.810195922876,171.644248962534,3.53386604786913,0,1.99751547634997,848.511281364642,"Perennial Herbaceous"
"Tracheophyta","Apiales","Apiaceae","Pimpinella","Pimpinella dendroselinum",24,1051.25225830078,583.429613781738,114.015070639093,16.2071316140339,17.9828279585532,339.507459322424,22.1949835706867,12.2147548546785,379.684627214308,3.71841254180397,89.5152831718229,368.928359985212,71.8117790222164,264.372894286976,4.61196160316759,1.02915543611103,848.511281364642,"Perennial Herbaceous"
"Tracheophyta","Apiales","Apiaceae","Pimpinella","Pimpinella junionae",5,759.464599609375,579.54910012207,95.2881020024467,17.4451021598671,16.7314112840025,302.457027367192,22.6086312084316,13.9492575926939,414.543679377713,1.34633176490141,94.3079229531131,334.662200927734,65.3466644286418,230.692230224609,0.545267939567566,1.23869286172306,848.511281364642,"Perennial Herbaceous"
"Tracheophyta","Apiales","Apiaceae","Rutheopsis","Rutheopsis herbanica",9,237.526306152344,31.322617098999,11.3308286582477,19.6788242583044,6.83397732410512,245.632421008599,21.8242316816246,16.2190961173123,133.030917759806,0,100.246731890296,36.8441848754906,19.5370674133192,11.6080884933311,0,3.61063538817221,116.346990752807,"Perennial Herbaceous"
"Tracheophyta","Apiales","Apiaceae","Scandix","Scandix pecten-veneris",47,763.334350585938,313.529993591309,68.3062097915884,18.0920985162418,17.7643323190432,326.699395974624,23.1614427939312,13.8858544759761,459.37927975731,2.65427586863179,89.0014779298189,288.065948486328,58.1330604553392,200.984481811523,0.898586690424408,1.59470177635075,20674.7824643016,"Annual Herbaceous"
"Tracheophyta","Apiales","Apiaceae","Todaroa","Todaroa aurea",88,537.269866943359,346.874422283936,82.4998404122463,19.53295366749,16.7580902193516,321.936867071711,23.9563429352232,15.4529143483203,450.431323638321,4.36852485423741,86.9678137328248,231.325279235914,68.6853103637695,162.46791076664,0.283257097005356,1.94717726106775,4756.54904458532,"Perennial Herbaceous"
"Tracheophyta","Apiales","Apiaceae","Torilis","Torilis arvensis",56,275.763320922852,246.872955006409,64.9406482336326,20.1704084702364,13.7277125022532,244.313779186073,22.969580665349,16.9331870820657,405.797142014013,5.74762773799466,85.1512055691327,343.865905761811,75.4847755431539,263.797256469867,1.43421250582192,1.18010286921292,7730.12820869669,"Annual Herbaceous"
"Tracheophyta","Apiales","Apiaceae","Torilis","Torilis nodosa",8,305.544494628906,58.1957488082886,22.0924064409664,19.8179442740102,16.2827944294063,262.36214313275,22.7097884350158,17.1711593767338,293.528124377956,3.28515176144297,87.8292583468155,180.861145019377,101.868125915541,71.766477584709,0.126729227601815,1.6229473961724,7730.12820869669,"Annual Herbaceous"
"Tracheophyta","Apiales","Araliaceae","Hedera","Hedera canariensis",371,812.548217773438,212.485609423828,86.3018770201209,17.6410302275349,12.3970758599792,263.608194828066,21.8412852456015,14.1381487661009,665.091670395255,16.032861476175,73.9465222194996,598.621704101562,41.8174362184149,554.60095214857,15.5022010802936,1.11103834999343,5844.58616034811,"Ancestral Woodiness"
"Tracheophyta","Aquifoliales","Aquifoliaceae","Ilex","Ilex canariensis",737,800.812133789062,285.369552172852,83.7178496531828,17.6999978192234,15.9366035543681,276.697496983773,21.7391555035966,14.2867533421632,579.305261900917,12.1442737425709,76.7688758918915,671.330688476681,48.4872665405296,604.974487304209,11.9135370254517,0.862920870212893,6035.03047346808,"Ancestral Woodiness"
"Tracheophyta","Aquifoliales","Aquifoliaceae","Ilex","Ilex perado",97,831.3271484375,131.741371032715,78.8635381266171,16.9196826031413,11.4511601092022,264.318825172612,20.82897239986,13.3837941391911,628.514390108867,18.3962942930501,71.0552181019185,546.558715820423,18.9484882354605,513.866699218795,14.8591737747213,1.14994852687588,6035.03047346808,"Ancestral Woodiness"
"Tracheophyta","Asterales","Asteraceae","Allagopappus","Allagopappus canariensis",253,215.240921020508,261.388690596771,56.2271444876303,20.7156761908855,15.7254158692266,277.560196202721,24.3937605934491,17.3567011864157,274.499891946904,1.7664750734205,90.1455360489325,244.948425293696,94.3678970337527,113.421829223535,1.02426429615636e-12,1.12064362780767,3146.70680044507,"Derived Woodiness"
"Tracheophyta","Asterales","Asteraceae","Allagopappus","Allagopappus viscosissimus",13,467.482666015625,154.249399951172,119.376373160995,21.3825094171568,22.1046465928588,397.347993003376,26.0789150405377,16.6649853961682,249.927591756966,0.0733886640699569,92.3231796208702,229.413314819449,99.5743331909009,113.322410583522,1.68893751613738e-25,1.08942060295699,3146.70680044507,"Derived Woodiness"
"Tracheophyta","Asterales","Asteraceae","Anacyclus","Anacyclus radiatus",30,202.302864074707,152.451982727051,10.2683753211106,20.5784903968627,15.115083537481,270.172776736575,23.0360579133404,16.5090002328433,145.844075304808,0,93.3211495784654,18.6818666457895,10.9169397354207,6.41982603070955,0,7.80671857208003,4660.22990808391,"Annual Herbaceous"
"Tracheophyta","Asterales","Asteraceae","Andryala","Andryala integrifolia",52,1090.45886230469,307.414630554199,48.9828010201705,16.6587093591462,19.5386405805439,362.095329844777,22.5115562502113,12.090989561673,572.172690851621,3.27036919536929,85.8253036263421,378.570510864038,76.7052383423014,313.114028930964,1.13455086946505,1.51140322458215,9386.7926710844,"Perennial Herbaceous"
"Tracheophyta","Asterales","Asteraceae","Andryala","Andryala perezii",46,486.220153808594,137.298451556396,72.4138197929587,18.1401152227483,13.1765351966503,242.534376701316,20.2115899214421,14.7128620100586,192.897256723041,0,89.3790585364404,34.9316825866762,15.4698443412779,16.6863923072396,4.53843705681885e-13,5.52212897974221,9386.7926710844,"Perennial Herbaceous"
"Tracheophyta","Asterales","Asteraceae","Andryala","Andryala pinnatifida",472,755.968383789062,285.916297119141,78.1975512259722,17.7653669703565,14.8198541154333,266.851900663713,21.6429371838704,14.3321872999767,471.335747566653,8.64431832836097,80.9836747226899,414.316955566904,53.4890289306617,352.661514282332,2.45875191689111,1.13762118888359,9386.7926710844,"Perennial Herbaceous"
